"id","name","label","group","group_id","group_label","trashed"
283,"AppAddRgstrnApp","PAVL > Application > Adds to Registration Application","21PAVL",11,"Permanent Absentee Voting",FALSE
284,"AppDdlnErlr","PAVL > Application > Deadline > Earlier","21PAVL",11,"Permanent Absentee Voting",FALSE
285,"AppDdlnLtr","PAVL > Application > Deadline > Later","21PAVL",11,"Permanent Absentee Voting",FALSE
286,"AppOnlnCrtOnlnPrtl","PAVL > Application > Online > Creates - Completed Through Online Portal","21PAVL",11,"Permanent Absentee Voting",FALSE
287,"AppOnlnCrtPrntOnln","PAVL > Application > Online > Creates - Print and Return Electronically","21PAVL",11,"Permanent Absentee Voting",FALSE
288,"AppOnlnCrtPrntHrdCpy","PAVL > Application > Online > Creates - Print and Return Hard Copy","21PAVL",11,"Permanent Absentee Voting",FALSE
289,"AppOtherChng","PAVL > Application > Other Change","21PAVL",11,"Permanent Absentee Voting",FALSE
290,"AvlbltyBOAllVoters","PAVL > Availability > Bill Outcome > Available to All Voters","21PAVL",11,"Permanent Absentee Voting",FALSE
291,"AvlbltyBOCrtnVoters","PAVL > Availability > Bill Outcome > Available to Certain Voters","21PAVL",11,"Permanent Absentee Voting",FALSE
292,"AvlbltyCreates","PAVL > Availability > Creates PAVL","21PAVL",11,"Permanent Absentee Voting",FALSE
293,"AvlbltyEliminates","PAVL > Availability > Eliminates PAVL","21PAVL",11,"Permanent Absentee Voting",FALSE
294,"AvlbltyExpands","PAVL > Availability > Expands","21PAVL",11,"Permanent Absentee Voting",FALSE
295,"AvlbltyRestricts","PAVL > Availability > Restricts","21PAVL",11,"Permanent Absentee Voting",FALSE
296,"Other","PAVL > Other Policy","21PAVL",11,"Permanent Absentee Voting",FALSE
297,"PrmntLstAppBOAllVtr","PAVL > Permanent List to Receive Ballot Applications > Bill Outcome > Available to All Voters","21PAVL",11,"Permanent Absentee Voting",FALSE
298,"PrmntLstAppBOCrtnVtr","PAVL > Permanent List to Receive Ballot Applications > Bill Outcome > Available to Certain Voters","21PAVL",11,"Permanent Absentee Voting",FALSE
299,"PrmntLstAppCrtExpnd","PAVL > Permanent List to Receive Ballot Applications > Creates or Expands","21PAVL",11,"Permanent Absentee Voting",FALSE
300,"PrmntLstAppElmtRstr","PAVL > Permanent List to Receive Ballot Applications > Eliminates or Restricts","21PAVL",11,"Permanent Absentee Voting",FALSE
301,"-Anti-Voter","PAVL > Policy Impact > Restricts Voter Access / Election Administration","21PAVL",11,"Permanent Absentee Voting",FALSE
303,"-Mixed_Unclear","PAVL > Policy Impact > Mixed or Unclear","21PAVL",11,"Permanent Absentee Voting",FALSE
304,"-Neutral","PAVL > Policy Impact > Neutral","21PAVL",11,"Permanent Absentee Voting",FALSE
305,"-Pro-Voter","PAVL > Policy Impact > Improves Voter Access / Election Administration","21PAVL",11,"Permanent Absentee Voting",FALSE
306,"RmvlFrmLstMksEsr","PAVL > Removal from List > Makes Easier","21PAVL",11,"Permanent Absentee Voting",FALSE
307,"RmvlFrmLstMksHrdr","PAVL > Removal from List > Makes Harder","21PAVL",11,"Permanent Absentee Voting",FALSE
868,"AvlbltyProhibits","PAVL > Availability > Prohibits PAVL","21PAVL",11,"Permanent Absentee Voting",FALSE
1012,"-Mixed_Anti-Voter","","21PAVL",11,"Permanent Absentee Voting",TRUE
308,"ChngRqrmnt","Proof of Citizenship > Changes Requirement","21PrfCtznshp",12,"Proof of Citizenship",FALSE
309,"CrtRqrmnt","Proof of Citizenship > Creates Requirement","21PrfCtznshp",12,"Proof of Citizenship",FALSE
310,"ElmntRqrmnt","Proof of Citizenship > Eliminates Requirement","21PrfCtznshp",12,"Proof of Citizenship",FALSE
311,"-Anti-Voter","Proof of Citizenship > Policy Impact > Restricts Voter Access / Election Administration","21PrfCtznshp",12,"Proof of Citizenship",FALSE
313,"-Mixed_Unclear","Proof of Citizenship > Policy Impact > Mixed or Unclear","21PrfCtznshp",12,"Proof of Citizenship",FALSE
314,"-Neutral","Proof of Citizenship > Policy Impact > Neutral","21PrfCtznshp",12,"Proof of Citizenship",FALSE
315,"-Pro-Voter","Proof of Citizenship > Policy Impact > Improves Voter Access / Election Administration","21PrfCtznshp",12,"Proof of Citizenship",FALSE
668,"Other","Proof of Citizenship > Other Policy","21PrfCtznshp",12,"Proof of Citizenship",FALSE
316,"ApplcbltyFedCngrsDst","Redistricting > Applicability > Federal Congressional Districts","21Rdstrctng",13,"Redistricting",TRUE
317,"ApplcbltyMncplLclDst","Redistricting > Applicability > Municipal or Local Districts","21Rdstrctng",13,"Redistricting",TRUE
318,"ApplcbltySttLgDstrct","Redistricting > Applicability > State Legislative Districts","21Rdstrctng",13,"Redistricting",TRUE
319,"CrtrDataUsePrtsnData","Redistricting > Criteria > Data Use > Partisan Data","21Rdstrctng",13,"Redistricting",TRUE
320,"CrtrDataUseRaceData","Redistricting > Criteria > Data Use > Racial Data","21Rdstrctng",13,"Redistricting",TRUE
322,"CrtrMndtryPrmsvCrt","Redistricting > Criteria > Mandatory or Permissive > Creates or Changes","21Rdstrctng",13,"Redistricting",TRUE
323,"CrtrMndtryPrmsvElmnt","Redistricting > Criteria > Mandatory or Permissive > Eliminates","21Rdstrctng",13,"Redistricting",TRUE
325,"CrtrPrhbtdCrt","Redistricting > Criteria > Prohibited > Creates or Changes","21Rdstrctng",13,"Redistricting",TRUE
326,"CrtrPrhbtdElmnt","Redistricting > Criteria > Prohibited > Eliminates","21Rdstrctng",13,"Redistricting",TRUE
327,"CrtrRanking","Redistricting > Criteria > Ranking","21Rdstrctng",13,"Redistricting",TRUE
328,"CrtrTpcCmmntsOfIntrs","Redistricting > Criteria > Topic > Communities of Interest","21Rdstrctng",13,"Redistricting",TRUE
329,"CrtrTpcCmpctnss","Redistricting > Criteria > Topic > Compactness","21Rdstrctng",13,"Redistricting",TRUE
330,"CrtrTpcCmptvnss","Redistricting > Criteria > Topic > Competitiveness","21Rdstrctng",13,"Redistricting",TRUE
331,"CrtrTpcCntgty","Redistricting > Criteria > Topic > Contiguity","21Rdstrctng",13,"Redistricting",TRUE
332,"CrtrTpcCorePriorDstr","Redistricting > Criteria > Topic > Cores of Prior Districts","21Rdstrctng",13,"Redistricting",TRUE
333,"CrtrTpcIncmbncy","Redistricting > Criteria > Topic > Incumbency","21Rdstrctng",13,"Redistricting",TRUE
334,"CrtrTpcNesting","Redistricting > Criteria > Topic > Nesting","21Rdstrctng",13,"Redistricting",TRUE
335,"CrtrTpcOther","Redistricting > Criteria > Topic > Other","21Rdstrctng",13,"Redistricting",TRUE
336,"CrtrTpcPrtyOrCnddt","Redistricting > Criteria > Topic > Party or Candidate","21Rdstrctng",13,"Redistricting",TRUE
337,"CrtrTpcPltclSbdvsn","Redistricting > Criteria > Topic > Political Subdivisions","21Rdstrctng",13,"Redistricting",TRUE
338,"CrtrTpcPpltn","Redistricting > Criteria > Topic > Population","21Rdstrctng",13,"Redistricting",TRUE
339,"CrtrTpcPrprtnlty","Redistricting > Criteria > Topic > Proportionality","21Rdstrctng",13,"Redistricting",TRUE
340,"IncrCntNonRsdFedPrsn","Redistricting > Incarcerated Residents > Changes Counting Rules > Nonresidents in Federal Prisons","21Rdstrctng",13,"Redistricting",TRUE
341,"IncrCntNonRsdSttPrsn","Redistricting > Incarcerated Residents > Changes Counting Rules > Nonresidents in State Prisons","21Rdstrctng",13,"Redistricting",TRUE
342,"IncrCntSttRsdFedPrsn","Redistricting > Incarcerated Residents > Changes Counting Rules > State Residents in Federal Prisons","21Rdstrctng",13,"Redistricting",TRUE
343,"IncrCntSttRsdSttPrsn","Redistricting > Incarcerated Residents > Changes Counting Rules > State Residents in State Prisons","21Rdstrctng",13,"Redistricting",TRUE
344,"IncrRllctnPrcssCrtCh","Redistricting > Incarcerated Residents > Reallocation Process > Creates or Changes","21Rdstrctng",13,"Redistricting",TRUE
346,"Other","Redistricting > Other Policy","21Rdstrctng",13,"Redistricting",TRUE
347,"-Anti-Voter","Redistricting > Policy Impact > Restricts Voter Access / Election Administration","21Rdstrctng",13,"Redistricting",TRUE
349,"-Mixed_Unclear","Redistricting > Policy Impact > Mixed or Unclear","21Rdstrctng",13,"Redistricting",TRUE
350,"-Neutral","Redistricting > Policy Impact > Neutral","21Rdstrctng",13,"Redistricting",TRUE
351,"-Pro-Voter","Redistricting > Policy Impact > Improves Voter Access / Election Administration","21Rdstrctng",13,"Redistricting",TRUE
366,"PrcsBckupPrcssElmnt","Redistricting > Process > Backup Process > Eliminates","21Rdstrctng",13,"Redistricting",TRUE
367,"PrcsBprtAprvCrtStrRq","Redistricting > Process > Bipartisan Approval > Creates or Strengthens Requirement","21Rdstrctng",13,"Redistricting",TRUE
368,"PrcsBprtAprvElmWknRq","Redistricting > Process > Bipartisan Approval > Eliminates or Weakens Requirement","21Rdstrctng",13,"Redistricting",TRUE
369,"PrcsGovVetoCrtExpnd","Redistricting > Process > Gubernatorial Veto > Creates or Expands","21Rdstrctng",13,"Redistricting",TRUE
370,"PrcsGovVetoElmnRstrc","Redistricting > Process > Gubernatorial Veto > Eliminates or Restricts","21Rdstrctng",13,"Redistricting",TRUE
371,"PrcsJdclRvwCrtExpnd","Redistricting > Process > Judicial Review or Oversight > Creates or Expands","21Rdstrctng",13,"Redistricting",TRUE
372,"PrcsJdclRvwElmRstrc","Redistricting > Process > Judicial Review or Oversight > Eliminates or Restricts","21Rdstrctng",13,"Redistricting",TRUE
373,"PrcsLegSprmjCrtStrRq","Redistricting > Process > Legislative Supermajority > Creates or Strengthens Requirement","21Rdstrctng",13,"Redistricting",TRUE
374,"PrcsLegSprmjElmWknRq","Redistricting > Process > Legislative Supermajority > Eliminates or Weakens Requirement","21Rdstrctng",13,"Redistricting",TRUE
376,"PblcAccsPrtcptCrtExp","Redistricting > Public Access and Participation > Creates or Expands","21Rdstrctng",13,"Redistricting",TRUE
377,"PblcAccsPrtcptElmRst","Redistricting > Public Access and Participation > Eliminates or Restricts","21Rdstrctng",13,"Redistricting",TRUE
378,"TmlnIntrmFnlDldnErlr","Redistricting > Timelines > Interim or Final Deadlines > Earlier","21Rdstrctng",13,"Redistricting",TRUE
379,"TmlnIntrmFnlDldnLtr","Redistricting > Timelines > Interim or Final Deadlines > Later","21Rdstrctng",13,"Redistricting",TRUE
380,"TmlnStrtPrcsErlr","Redistricting > Timelines > Start of Process > Earlier","21Rdstrctng",13,"Redistricting",TRUE
381,"TmlnStrtPrcsLtr","Redistricting > Timelines > Start of Process > Later","21Rdstrctng",13,"Redistricting",TRUE
606,"MapDrawingLegisltn","Redistricting > Map-Drawing Legislation","21Rdstrctng",13,"Redistricting",TRUE
615,"ApplcbltyOther","Redistricting > Applicability > Other Districts","21Rdstrctng",13,"Redistricting",TRUE
643,"AuthCmsnCrtsExpds","Redistricting > Authority  > Independent Commission > Creates or Expands Authority","21Rdstrctng",13,"Redistricting",TRUE
644,"AuthLegElmRstrAuth","Redistricting > Authority  > Legislature > Eliminates or Restricts Authority","21Rdstrctng",13,"Redistricting",TRUE
645,"AuthLegCrtExpAuth","Redistricting > Authority  > Legislature > Creates or Expands Authority","21Rdstrctng",13,"Redistricting",TRUE
647,"AuthCmsnChgMbrApt","Redistricting > Authority  > Independent Commission > Changes Membership or Appointment Process","21Rdstrctng",13,"Redistricting",TRUE
651,"AuthBOLegAprvsMps","Redistricting > Authority > Bill Outcome > Legislature Approves Maps","21Rdstrctng",13,"Redistricting",TRUE
652,"AuthBOLegDrwsMps","Redistricting > Authority > Bill Outcome > Legislature Draws Maps","21Rdstrctng",13,"Redistricting",TRUE
653,"AuthBOCmsnDrwsMps","Redistricting > Authority > Bill Outcome > Commission Draws Maps","21Rdstrctng",13,"Redistricting",TRUE
654,"PrcsBckupPrcssLeg","Redistricting > Process > Backup Process > Creates or Changes - Legislative","21Rdstrctng",13,"Redistricting",TRUE
655,"AuthBOCmsnAprvsMps","Redistricting > Authority > Bill Outcome > Commission Approves Maps","21Rdstrctng",13,"Redistricting",TRUE
656,"PrcsBckupPrcssJdcl","Redistricting > Process > Backup Process > Creates or Changes - Judicial","21Rdstrctng",13,"Redistricting",TRUE
657,"PrcsBckupPrcssCmsn","Redistricting > Process > Backup Process > Creates or Changes - Commission","21Rdstrctng",13,"Redistricting",TRUE
658,"AuthBOVtrsAprvMps","Redistricting > Authority > Bill Outcome > Voters Approve Maps","21Rdstrctng",13,"Redistricting",TRUE
664,"AuthCmsnElmRst","Redistricting > Authority  > Independent Commission > Eliminates or Restricts Authority","21Rdstrctng",13,"Redistricting",TRUE
964,"MapDarwingLegisltn","","21Rdstrctng",13,"Redistricting",TRUE
967,"PrcsBckupPrcssCrts","","21Rdstrctng",13,"Redistricting",TRUE
968,"PrmryAuthCmmssCrtExp","","21Rdstrctng",13,"Redistricting",TRUE
974,"-Mixed_Pro-Voter","","21Rdstrctng",13,"Redistricting",TRUE
983,"PrmryAuthLegCrtExpnd","","21Rdstrctng",13,"Redistricting",TRUE
985,"PrcsAdvsryCmssnCrt","","21Rdstrctng",13,"Redistricting",TRUE
992,"PrcsBckupPrcssChng","","21Rdstrctng",13,"Redistricting",TRUE
993,"-Mixed_Anti-Voter","","21Rdstrctng",13,"Redistricting",TRUE
995,"PrmryAuthLegElmnRstr","","21Rdstrctng",13,"Redistricting",TRUE
1000,"PrmryAuthLegChng","","21Rdstrctng",13,"Redistricting",TRUE
1001,"PrmryAuthCmmssMbrApt","","21Rdstrctng",13,"Redistricting",TRUE
1007,"PrcssOthrChng","","21Rdstrctng",13,"Redistricting",TRUE
1015,"CrtrMndtryPrmsvChng","","21Rdstrctng",13,"Redistricting",TRUE
382,"AvlEVCrtsExpnds","SDR > Availability > During Early Voting > Creates or Expands","21SDR",14,"Same Day Registration",FALSE
383,"AvlEVElmntRstrct","SDR > Availability > During Early Voting > Eliminates or Restricts","21SDR",14,"Same Day Registration",FALSE
384,"AvlElctDyCrtExpnd","SDR > Availability > On Election Day > Creates or Expands","21SDR",14,"Same Day Registration",FALSE
385,"AvlElctDyElmntRstrct","SDR > Availability > On Election Day > Eliminates or Restricts","21SDR",14,"Same Day Registration",FALSE
386,"LngthRsdncRqCrtLngth","SDR > Length of Residency Requirements > Creates or Lengthens","21SDR",14,"Same Day Registration",FALSE
387,"LngthRsdncRqElmShrtn","SDR > Length of Residency Requirements > Eliminates or Shortens","21SDR",14,"Same Day Registration",FALSE
388,"LctnChngDrngEV","SDR > Locations > Changes > During Early Voting","21SDR",14,"Same Day Registration",FALSE
389,"LctnChngElctnDy","SDR > Locations > Changes > On Election Day","21SDR",14,"Same Day Registration",FALSE
390,"Other","SDR > Other Policy","21SDR",14,"Same Day Registration",FALSE
391,"-Anti-Voter","SDR > Policy Impact > Restricts Voter Access / Election Administration","21SDR",14,"Same Day Registration",FALSE
393,"-Mixed_Unclear","SDR > Policy Impact > Mixed or Unclear","21SDR",14,"Same Day Registration",FALSE
394,"-Neutral","SDR > Policy Impact > Neutral","21SDR",14,"Same Day Registration",FALSE
395,"-Pro-Voter","SDR > Policy Impact > Improves Voter Access / Election Administration","21SDR",14,"Same Day Registration",FALSE
396,"PrfIDCrtExpndRqNnPht","SDR > Proof of Identity > Creates or Expands Requirement > Requires Non-Photo ID","21SDR",14,"Same Day Registration",FALSE
397,"PrfIDCrtExpndRqPht","SDR > Proof of Identity > Creates or Expands Requirement > Requires Photo ID","21SDR",14,"Same Day Registration",FALSE
398,"PrfIDElmntRlxRqrmnts","SDR > Proof of Identity > Eliminates or Relaxes Requirement","21SDR",14,"Same Day Registration",FALSE
399,"PrfIDNewSDRNotRqrd","SDR > Proof of Identity > New SDR - No Proof Required to Register","21SDR",14,"Same Day Registration",FALSE
400,"PrfRsdncCrtExpndRqr","SDR > Proof of Residency > Creates or Expands Requirement","21SDR",14,"Same Day Registration",FALSE
401,"PrfRsdncElmntRlxRqr","SDR > Proof of Residency > Eliminates or Relaxes Requirement","21SDR",14,"Same Day Registration",FALSE
402,"PrfRsdncNewSDRNotRqr","SDR > Proof of Residency > New SDR - No Proof Required to Register","21SDR",14,"Same Day Registration",FALSE
403,"VrfctnAllwCstRegBllt","SDR > Verification of Eligibility or Identity > Allows Some or All Registrants to Cast Regular Ballots","21SDR",14,"Same Day Registration",FALSE
404,"VrfctnChngPrcss","SDR > Verification of Eligibility or Identity > Changes Process","21SDR",14,"Same Day Registration",FALSE
405,"VrfctnRqrCstPrvBllt","SDR > Verification of Eligibility or Identity > Requires Some or All Registrants to Cast Provisional Ballots","21SDR",14,"Same Day Registration",FALSE
1011,"-Mixed_Anti-Voter","","21SDR",14,"Same Day Registration",TRUE
1028,"-Pro-Voter, AvlElctDyCrtExpnd, PrfRsdncCrtExpndRqr, VrfctnAllwCstRegBllt","","21SDR",14,"Same Day Registration",TRUE
418,"ApplcblApplsErlyVtng","In-Person Voting > Applicability > Applies to Early Voting","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
419,"ApplcblApplsElctnDay","In-Person Voting > Applicability > Applies to Election Day Voting","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
420,"ChllngChllngPrcss","In-Person Voting > Challenges > Challenge Process","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
421,"ChllngGrnds","In-Person Voting > Challenges > Grounds for Challenge","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
422,"-Anti-Voter","In-Person Voting > Policy Impact > Restricts Voter Access / Election Administration","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
424,"-Mixed_Unclear","In-Person Voting > Policy Impact > Mixed or Unclear","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
425,"-Neutral","In-Person Voting > Policy Impact > Neutral","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
426,"-Pro-Voter","In-Person Voting > Policy Impact > Improves Voter Access / Election Administration","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
427,"PllWtchrNmbrAuthObsr","In-Person Voting > Poll Watchers > Number of Authorized Observers","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
428,"PllWtchrObsrvtnPrcss","In-Person Voting > Poll Watchers > Observation Process","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
429,"PllWtchrObsrvrQlfctn","In-Person Voting > Poll Watchers > Observer Qualifications","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
430,"PllWrkrCmpstnChngUI","In-Person Voting > Poll Workers > Compensation > Changes Impact on Benefits or Taxes","21InPrsnVtng",15,"The In-Person Voting Process",TRUE
431,"PllWrkCmpstnDcrss","In-Person Voting > Poll Workers > Compensation > Decreases","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
432,"PllWrkCmpstnIncrss","In-Person Voting > Poll Workers > Compensation > Increases","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
433,"PllWrkQlfctnCrtStrng","In-Person Voting > Poll Workers > Qualifications > Creates or Strengthens Requirements","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
434,"PllWrkQlfctnElmntRlx","In-Person Voting > Poll Workers > Qualifications > Eliminates or Relaxes Requirements","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
435,"PllWrkRcrtmtStratgs","In-Person Voting > Poll Workers > Recruitment Strategies","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
436,"PrvsnlVtngGrnds","In-Person Voting > Provisional Voting > Grounds for Provisional Voting","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
437,"PrvsnlVtngBlltVrfctn","In-Person Voting > Provisional Voting > Provisional Ballot Verification","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
438,"PrvsnlVtngPrcss","In-Person Voting > Provisional Voting > Provisional Voting Process","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
439,"PrvsnlVtngNtfctRsltn","In-Person Voting > Provisional Voting > Voter Notification of Resolution","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
440,"VtrRqrmntIDCrtExpnd","In-Person Voting > Voter Requirements > ID Requirements > Creates or Expands","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
441,"VtrRqrmntIDElmntRlx","In-Person Voting > Voter Requirements > ID Requirements > Eliminates or Relaxes","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
442,"VtrRqrmntOthrCrtExpn","In-Person Voting > Voter Requirements > Other Requirements > Creates or Expands","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
443,"VtrRqrmntOthrElmnRlx","In-Person Voting > Voter Requirements > Other Requirements > Eliminates or Relaxes","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
609,"AcsblThdPtyAsstnce","In-Person Voting > Accessibility > Third Party Assistance","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
611,"AcsblLanguage","In-Person Voting > Accessibility > Language Accessibility","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
632,"AcsblPhysDisablty","In-Person Voting > Accessibility > Physical or Disability Accessibility","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
903,"PllWrkCmpstnChgBnft","In-Person Voting > Poll Workers > Compensation > Changes Impact on Benefits or Taxes","21InPrsnVtng",15,"The In-Person Voting Process",FALSE
905,"PllWrkCmpstnChgBnft","In-Person Voting > Poll Workers > Compensation > Changes Impact on Benefits or Taxes","21InPrsnVtng",15,"The In-Person Voting Process",TRUE
939,"AcsblOther","","21InPrsnVtng",15,"The In-Person Voting Process",TRUE
962,"AcsbltyCrbsdCrtExpnd","","21InPrsnVtng",15,"The In-Person Voting Process",TRUE
969,"-Mixed_Pro-Voter","","21InPrsnVtng",15,"The In-Person Voting Process",TRUE
970,"AcsblThdPtyAsstCrtEx","","21InPrsnVtng",15,"The In-Person Voting Process",TRUE
971,"AcsblThdPtyAsstElmRs","","21InPrsnVtng",15,"The In-Person Voting Process",TRUE
988,"-Mixed_Anti-Voter","","21InPrsnVtng",15,"The In-Person Voting Process",TRUE
1031,"-Pro-Voter, ApplcblApplsElctnDay, PllWrkQlfctnElmntRlx","","21InPrsnVtng",15,"The In-Person Voting Process",TRUE
444,"AvlBOAllElctn","VBM > Availability > Bill Outcome > Applies to All Elections","21VBMElections",16,"Vote-By-Mail Elections",FALSE
445,"AvlBOSpcfcElctns","VBM > Availability > Bill Outcome > Applies to Specific Elections","21VBMElections",16,"Vote-By-Mail Elections",FALSE
446,"AvlBOJdxOptn","VBM > Availability > Bill Outcome > Jurisdictional Option","21VBMElections",16,"Vote-By-Mail Elections",FALSE
447,"AvlBOMndtrySttwd","VBM > Availability > Bill Outcome > Mandatory Statewide","21VBMElections",16,"Vote-By-Mail Elections",FALSE
448,"AvlCrtVBM","VBM > Availability > Creates VBM","21VBMElections",16,"Vote-By-Mail Elections",FALSE
449,"AvlElxAllwRqrVBMExpn","VBM > Availability > Elections Allowed or Required to be VBM > Expands","21VBMElections",16,"Vote-By-Mail Elections",FALSE
450,"AvlElxAllwRqrVBMNrrw","VBM > Availability > Elections Allowed or Required to be VBM Elections > Narrows","21VBMElections",16,"Vote-By-Mail Elections",FALSE
451,"AvlEliminatesVBM","VBM > Availability > Eliminates VBM","21VBMElections",16,"Vote-By-Mail Elections",FALSE
452,"AvlJdxAllwRqrVBMExpn","VBM > Availability > Jurisdictions Allowed or Required to be VBM > Expands","21VBMElections",16,"Vote-By-Mail Elections",FALSE
453,"AvlJdxAllwRqrVBMNrrw","VBM > Availability > Jurisdictions Allowed or Required to be VBM Elections > Narrows","21VBMElections",16,"Vote-By-Mail Elections",FALSE
454,"AvlPilotProject","VBM > Availability > Pilot Project","21VBMElections",16,"Vote-By-Mail Elections",FALSE
455,"AvlProhibitsSmAllVBM","VBM > Availability > Prohibits Some or All VBM","21VBMElections",16,"Vote-By-Mail Elections",FALSE
456,"BlltDlvrAltrntAddrss","VBM > Ballot Delivery > Alternate Address","21VBMElections",16,"Vote-By-Mail Elections",FALSE
461,"BlltDlvrTmlnEarlier","VBM > Ballot Delivery > Timeline > Earlier","21VBMElections",16,"Vote-By-Mail Elections",FALSE
462,"BlltDlvrTmlnLater","VBM > Ballot Delivery > Timeline > Later","21VBMElections",16,"Vote-By-Mail Elections",FALSE
463,"BlltRtrnVrfctnCure","VBM > Ballot Return, Verification or Cure","21VBMElections",16,"Vote-By-Mail Elections",FALSE
464,"InPrsnVtngOptnCrtExp","VBM > In-Person Voting Options > Creates or Expands","21VBMElections",16,"Vote-By-Mail Elections",FALSE
465,"InPrsnVtngOptnElmRst","VBM > In-Person Voting Options > Eliminates or Restricts","21VBMElections",16,"Vote-By-Mail Elections",FALSE
466,"IncarceratedVoting","VBM > Incarcerated Voting","21VBMElections",16,"Vote-By-Mail Elections",FALSE
467,"Other","VBM > Other Policy","21VBMElections",16,"Vote-By-Mail Elections",FALSE
468,"-Anti-Voter","VBM > Policy Impact > Restricts Voter Access / Election Administration","21VBMElections",16,"Vote-By-Mail Elections",FALSE
470,"-Mixed_Unclear","VBM > Policy Impact > Mixed or Unclear","21VBMElections",16,"Vote-By-Mail Elections",FALSE
471,"-Neutral","VBM > Policy Impact > Neutral","21VBMElections",16,"Vote-By-Mail Elections",FALSE
472,"-Pro-Voter","VBM > Policy Impact > Improves Voter Access / Election Administration","21VBMElections",16,"Vote-By-Mail Elections",FALSE
473,"RplcmntBlltRules","VBM > Replacement Ballot Rules","21VBMElections",16,"Vote-By-Mail Elections",FALSE
474,"RsdntlFacilities","VBM > Residential Facilities","21VBMElections",16,"Vote-By-Mail Elections",FALSE
475,"UOCAVA","VBM > Uniformed and Overseas Voters (UOCAVA)","21VBMElections",16,"Vote-By-Mail Elections",FALSE
476,"VoteCenterRqrmnts","VBM > Vote Center Requirements","21VBMElections",16,"Vote-By-Mail Elections",FALSE
633,"AcsblLanguage","VBM > Accessibility > Language Accessibility","21VBMElections",16,"Vote-By-Mail Elections",FALSE
634,"AcsblPhysDisablty","VBM > Accessibility > Physical or Disability Accessibility","21VBMElections",16,"Vote-By-Mail Elections",FALSE
635,"AcsblThirdPrtyAsst","VBM > Accessibility > Third Party Assistance","21VBMElections",16,"Vote-By-Mail Elections",FALSE
961,"AvlProhibitsVBM","","21VBMElections",16,"Vote-By-Mail Elections",TRUE
996,"-Mixed_Pro-Voter","","21VBMElections",16,"Vote-By-Mail Elections",TRUE
997,"-Mixed_Anti-Voter","","21VBMElections",16,"Vote-By-Mail Elections",TRUE
1008,"AvlBOCrtJdxOptn","","21VBMElections",16,"Vote-By-Mail Elections",TRUE
477,"AltsCrtsExpnds","Voter ID > Alternatives to ID > Creates Or Expands","21VoterID",17,"Voter ID",FALSE
478,"AltsElmntsRstrcts","Voter ID > Alternatives to ID > Eliminates Or Restricts","21VoterID",17,"Voter ID",FALSE
479,"AltsPrvBlltChngPrcss","Voter ID > Alternatives to ID > Provisional Voting > Creates or Changes Process","21VoterID",17,"Voter ID",FALSE
481,"ApplcbltyAbsntVtng","Voter ID > Applicability > Applies to Absentee Voting","21VoterID",17,"Voter ID",FALSE
482,"ApplcbltyErlyVtng","Voter ID > Applicability > Applies to Early Voting","21VoterID",17,"Voter ID",FALSE
483,"ApplcbltyElctnDyVtng","Voter ID > Applicability > Applies to Election Day Voting","21VoterID",17,"Voter ID",FALSE
484,"ApplcbltyThrdPrtyRtr","Voter ID > Applicability > Applies to Third Party Ballot Pickup or Return","21VoterID",17,"Voter ID",FALSE
485,"BOPhotoIDNotRqrd","Voter ID > Bill Outcome > Photo ID Not Required","21VoterID",17,"Voter ID",FALSE
486,"BOPhotoIDRqrd","Voter ID > Bill Outcome > Photo ID Required","21VoterID",17,"Voter ID",FALSE
487,"IDRqrmntCrts","Voter ID > ID Requirement > Creates","21VoterID",17,"Voter ID",FALSE
488,"FreeIDCrtsExpnds","Voter ID > Free IDs > Creates Or Expands","21VoterID",17,"Voter ID",FALSE
489,"FreeIDElmntRstrct","Voter ID > Free IDs > Eliminates or Restricts","21VoterID",17,"Voter ID",FALSE
